trid	gene	dmel_tr_len	S2_tr_mRNA	S2_tr_mRNA_rpkm	S2_tr_rank
FBtr0073979	FBgn0030593	2113	0.01961	0.000564797197987288	1
FBtr0073980	FBgn0030592	3099	2.00027	0.0392809047340155	1
FBtr0073983	FBgn0030590	3679	5.62807000000001	0.0930988120610573	1
FBtr0073984	FBgn0030589	2034	0.27454	0.00821427271920352	1
FBtr0073985	FBgn0030588	2265	9.91996000000003	0.266536169172247	1
FBtr0073986	FBgn0030587	2191	0.21571	0.0059915934608939	1
FBtr0073987	FBgn0030586	2085	0	0	1
FBtr0073988	FBgn0052590	699	132.01232	11.4934847673297	1
FBtr0073989	FBgn0030584	668	718.79822	65.4854727877283	1
FBtr0073990	FBgn0030581	2961	868.988690000002	17.8603577428254	1
FBtr0073992	FBgn0003301	9269	729.802789999967	4.79167191158369	5
FBtr0073999	FBgn0030620	992	0	0	2
FBtr0074001	FBgn0030625	3696	405.25538	6.67284847872374	2
FBtr0074002	FBgn0030625	2975	300.899770000004	6.15530138798622	3
FBtr0074005	FBgn0004924	4265	4207.74176	60.0405247845429	2
FBtr0074006	FBgn0004924	2378	2588.38524000001	66.2417048405839	1
FBtr0074007	FBgn0015926	2353	345.185670000001	8.92781675768183	2
FBtr0074008	FBgn0026428	4483	505.021350000009	6.85575732712669	4
FBtr0074009	FBgn0026428	4241	465.749600000008	6.6834184769637	7
FBtr0074010	FBgn0026428	3848	465.059110000008	7.35508218133706	3
FBtr0074011	FBgn0030631	4251	1562.94153999999	22.3751556923425	1
FBtr0074012	FBgn0030634	2476	3.15537	0.0775557654644729	1
FBtr0074014	FBgn0030634	1781	1.58659	0.0542144716974655	2
FBtr0074015	FBgn0000028	2690	1.54548	0.0349643570157366	11
FBtr0074017	FBgn0003132	1892	0	0	1
FBtr0074018	FBgn0030630	1616	661.036959999998	24.8942371769787	1
FBtr0074019	FBgn0030629	1592	96.1195999999999	3.67437373725637	1
FBtr0074020	FBgn0030628	2315	407.166129999998	10.7037285242355	1
FBtr0074021	FBgn0030624	1240	0	0	2
FBtr0074022	FBgn0030624	1298	0	0	1
FBtr0074023	FBgn0030623	1055	0	0	1
FBtr0074024	FBgn0030622	1040	0	0	1
FBtr0074025	FBgn0052588	677	0	0	1
FBtr0074026	FBgn0030617	4791	3.41168000000001	0.0433367716416592	1
FBtr0074027	FBgn0030616	1296	45386.4515700006	2131.25622645954	2
FBtr0074028	FBgn0030615	2288	1.00011	0.0266015036917413	1
FBtr0074029	FBgn0030614	585	1.00011	0.104041436661033	1
FBtr0074030	FBgn0014455	1598	1647.29003	62.734686463199	2
FBtr0074031	FBgn0030638	1720	654.387959999996	23.1537473569	1
FBtr0074032	FBgn0030641	2551	300.55501	7.17014519077208	5
FBtr0074033	FBgn0030641	1013	161.942139999999	9.7289252253464	3
FBtr0074034	FBgn0030640	2551	300.55501	7.17014519077208	1
FBtr0074035	FBgn0030643	413	0	0	1
FBtr0074036	FBgn0030645	696	78.0057700000003	6.82074676025625	1
FBtr0074037	FBgn0030647	3563	2.60797	0.0445452300156584	2
FBtr0074039	FBgn0030648	1814	313.849930000001	10.5292924965141	1
FBtr0074040	FBgn0030648	1346	94.2584599999994	4.26176714437787	4
FBtr0074042	FBgn0027287	4899	1353.91488999999	16.8189299563519	1
FBtr0074043	FBgn0027287	4707	1228.30848	15.880994256862	2
FBtr0074045	FBgn0030653	1377	54.4325199999997	2.40568598122327	2
FBtr0074046	FBgn0030658	1653	1199.07746	44.1457421774731	1
FBtr0074047	FBgn0030660	1672	244.532220000001	8.90049692323701	1
FBtr0074048	FBgn0030661	1569	0	0	1
FBtr0074050	FBgn0030663	770	0.57144	0.0451642027959582	1
FBtr0074051	FBgn0030664	735	0	0	1
FBtr0074052	FBgn0030666	1586	2.00022	0.0767518795040405	1
FBtr0074053	FBgn0030668	1530	507.121839999997	20.1713665127783	1
FBtr0074054	FBgn0030671	1421	519.76565	22.2601421637691	1
FBtr0074055	FBgn0030673	1078	134.46188	7.5909277022532	2
FBtr0074056	FBgn0030672	3205	6407.58797	121.669291850436	2
FBtr0074057	FBgn0030672	3033	5873.37765	117.850099306056	3
FBtr0074058	FBgn0030670	1377	474.57237	20.9740812584996	1
FBtr0074059	FBgn0030670	1652	476.86858	17.5672225175076	2
FBtr0074060	FBgn0030669	907	354.195060000004	23.7656474070929	1
FBtr0074062	FBgn0030665	1798	1.00011	0.0338510792250857	2
FBtr0074063	FBgn0003463	4523	358.949850000004	4.82971634975307	1
FBtr0074064	FBgn0030662	3912	643.575269999999	10.0118639247312	2
FBtr0074066	FBgn0030659	1945	312.767020000002	9.78623822283366	1
FBtr0074071	FBgn0030655	2342	236.198069999998	6.13767503743987	2
FBtr0074072	FBgn0030654	1692	119.469910000001	4.29707184242012	2
FBtr0074073	FBgn0022710	6589	3.00029	0.0277113806401985	1
FBtr0074074	FBgn0267977	2349	267.511699999999	6.93065373328581	1
FBtr0074075	FBgn0026433	3484	452.423450000004	7.9028073974227	1
FBtr0074076	FBgn0030642	1261	46.1093000000001	2.22529647197113	1
FBtr0074077	FBgn0004391	6481	1496.7944	14.0551202322351	1
FBtr0074079	FBgn0040285	2391	1569.84313999999	39.9568386819016	2
FBtr0074082	FBgn0030674	16147	16181.37618	60.9871088812107	2
FBtr0074083	FBgn0030675	1486	146.1691	5.98619969318741	1
FBtr0074084	FBgn0026666	780	310.382320000001	24.2168030169065	1
FBtr0074085	FBgn0030679	1013	471.59048	28.3315295012481	1
FBtr0074086	FBgn0027329	1924	9449.15434	298.883755722306	1
FBtr0074087	FBgn0030683	1538	424.06578	16.7799757885795	1
FBtr0074088	FBgn0030684	1367	0	0	1
FBtr0074089	FBgn0030684	1306	0	0	2
FBtr0074090	FBgn0030686	1243	821.4527	40.2185000586334	1
FBtr0074094	FBgn0030692	1829	2115.29481	70.3836257243553	1
FBtr0074095	FBgn0026374	2381	269.03769	6.87651139281266	1
FBtr0074096	FBgn0026374	2536	275.352360000001	6.60775589393664	2
FBtr0074097	FBgn0030694	1172	440.746830000002	22.8863229799353	1
FBtr0074098	FBgn0030696	1393	8.20812000000003	0.358597301816831	1
FBtr0074099	FBgn0003345	3194	3277.53219999999	62.4491443363317	6
FBtr0074100	FBgn0003345	2677	2799.4266	63.6407297010177	3
FBtr0074101	FBgn0003345	2841	2701.81948	57.8761364318595	13
FBtr0074103	FBgn0030697	2646	1.9998	0.0459950569629778	1
FBtr0074104	FBgn0030699	1615	1831.67763	69.0225423148774	2
FBtr0074105	FBgn0030700	1422	182.52552	7.81157190637279	1
FBtr0074106	FBgn0001105	4684	10833.94116	140.761544357295	3
FBtr0074107	FBgn0001105	2252	7416.44547	200.42036954352	1
FBtr0074108	FBgn0001105	5087	11255.03836	134.647929238874	5
FBtr0074110	FBgn0001105	5321	11385.71712	130.221162319361	7
FBtr0074111	FBgn0001105	5080	11286.62536	135.211874674673	4
FBtr0074112	FBgn0001092	1443	8732.98740000001	368.307819425822	2
FBtr0074114	FBgn0030701	3852	3773.80987999999	59.6222245086963	2
FBtr0074115	FBgn0030701	3667	3656.06015	60.6759883239168	1
FBtr0074116	FBgn0030701	4040	3804.43855999999	57.3091077012598	5
FBtr0074117	FBgn0030704	959	431.878250000001	27.4067262942076	1
FBtr0074118	FBgn0003392	4180	6930.50877	100.902812699041	11
FBtr0074119	FBgn0003392	3878	6629.87091	104.042721674223	8
FBtr0074121	FBgn0003392	3990	6715.09034	102.422035098721	10
FBtr0074122	FBgn0003392	3991	6770.22807	103.23715033579	9
FBtr0074123	FBgn0003392	3191	6729.93928999998	128.350858885397	2
FBtr0074124	FBgn0003392	3190	6674.80155999998	127.339198669925	3
FBtr0074125	FBgn0030706	7002	29.38771	0.255421867550298	1
FBtr0074129	FBgn0010240	1903	2.00022	0.0639666215940138	1
FBtr0074130	FBgn0030710	2575	346.673850000002	8.19328924807971	1
FBtr0074132	FBgn0030711	842	511.56432	36.9745239857757	1
FBtr0074133	FBgn0030715	1257	0	0	1
FBtr0074134	FBgn0030717	1454	210.8143	8.82368705935031	1
FBtr0074135	FBgn0000611	2386	1482.1585	37.8040776470692	1
FBtr0074137	FBgn0000611	2347	1398.45535	36.261849575916	2
FBtr0074138	FBgn0030720	2622	2174.76453	50.477052889889	1
FBtr0074139	FBgn0030721	1906	13.2560000000001	0.423256889465934	1
FBtr0074140	FBgn0003969	3426	2543.93512999999	45.1890395480715	1
FBtr0074141	FBgn0003969	3543	2573.47538999999	44.2041764682303	2
FBtr0074142	FBgn0003969	3728	2594.97206	42.361489220177	4
FBtr0074143	FBgn0003969	3649	2604.14567	43.4316018652921	3
FBtr0074144	FBgn0030719	2517	3150.71249	76.1798294240847	3
FBtr0074145	FBgn0030719	2588	3184.66754	74.8883507270822	4
FBtr0074146	FBgn0030719	2659	3185.66765	72.9115892900096	6
FBtr0074147	FBgn0030719	2587	3111.03978	73.1852519837745	5
FBtr0074148	FBgn0030719	2358	3044.55359	78.5767856267941	1
FBtr0074149	FBgn0030719	2383	3052.55376	77.9567483099859	2
FBtr0074150	FBgn0030719	2521	2886.6951	69.6855137536309	7
FBtr0074151	FBgn0030718	909	1120.32498	75.0057526248229	1
FBtr0074152	FBgn0030718	897	1101.01167	74.6988500356458	2
FBtr0074153	FBgn0030716	4263	100.00858	1.42769804583833	2
FBtr0074154	FBgn0030716	4191	99.06371	1.43850496297055	1
FBtr0074159	FBgn0045073	2255	3391.98605	91.542327035408	1
FBtr0074162	FBgn0053180	3515	1722.54562	29.8235844970558	1
FBtr0074166	FBgn0030703	1487	4530.99736	185.437377801301	2
FBtr0074167	FBgn0260938	8361	6036.93035999997	43.9412471937077	3
FBtr0074168	FBgn0065035	1133	251.68239	13.518775512947	1
FBtr0074169	FBgn0002914	2808	4489.82154000001	97.3075218753544	2
FBtr0074170	FBgn0002914	2732	4415.52600000001	98.3594718792772	1
FBtr0074171	FBgn0002914	2865	4498.82785000001	95.5628702799863	3
FBtr0074173	FBgn0002914	2903	4532.93453000001	95.0269625226132	4
FBtr0074174	FBgn0026076	2250	1028.15015000001	27.8091978526431	3
FBtr0074175	FBgn0026076	1677	908.896410000004	32.9834258716851	1
FBtr0074176	FBgn0014391	400	2248.37372	342.076268380805	1
FBtr0074177	FBgn0014391	450	2250.00665	304.288629922449	2
FBtr0074178	FBgn0027093	2135	2287.86368	65.2148802876655	1
FBtr0074179	FBgn0000319	5696	30112.33557	321.728028551747	3
FBtr0074180	FBgn0000319	5653	29794.91235	320.758049244846	4
FBtr0074181	FBgn0000319	5734	30126.1564	319.742579775	5
FBtr0074182	FBgn0000319	5793	30133.94672	316.567935817109	7
FBtr0074183	FBgn0030695	1398	291.25703	12.67896146997	1
FBtr0074184	FBgn0052581	1428	0	0	1
FBtr0074185	FBgn0030693	1734	559.023630000001	19.6198421816676	5
FBtr0074186	FBgn0030693	1472	567.433420000001	23.4596504930488	4
FBtr0074187	FBgn0030693	1389	558.02352	24.4492023776565	3
FBtr0074188	FBgn0030693	1280	525.874889999999	25.0026995076198	1
FBtr0074189	FBgn0030693	1317	539.54877	24.9321291969983	2
FBtr0074190	FBgn0025809	1507	538.830749999999	21.7597327254041	2
FBtr0074191	FBgn0025809	1435	519.09355	22.0144666606069	1
FBtr0074192	FBgn0030691	2559	8.00065000000002	0.190269607791335	1
FBtr0074193	FBgn0030688	902	0.23532	0.0158769376409819	1
FBtr0074194	FBgn0030685	4077	2182.09555999999	32.5722298684316	2
FBtr0074197	FBgn0030685	4362	2233.74447999999	31.1646510097134	6
FBtr0074198	FBgn0030685	4304	2233.97161999999	31.5878324552497	4
FBtr0074201	FBgn0030680	4350	927.670899999997	12.9783389834038	1
FBtr0074202	FBgn0030678	1462	400.604770000001	16.6756657078095	1
FBtr0074203	FBgn0011741	1347	1306.51903	59.0286133039951	1
FBtr0074205	FBgn0052580	48733	15.19748	0.0189785430807991	1
FBtr0074206	FBgn0030723	2630	0.15688	0.00363016419573275	1
FBtr0074207	FBgn0030725	2006	0.33337	0.0101136989775181	1
FBtr0074209	FBgn0030731	2225	2526.89819	69.1149766876212	1
FBtr0074210	FBgn0004066	1176	2261.98492999999	117.056847102551	1
FBtr0074211	FBgn0000536	2263	1093.78482	29.4145206031026	2
FBtr0074212	FBgn0000536	2195	1086.74237	30.1305120269577	1
FBtr0074214	FBgn0000536	2395	1063.06334	27.0127040663675	5
FBtr0074216	FBgn0030733	523	1050.67985	122.259650908586	1
FBtr0074217	FBgn0011571	1666	4655.91341	170.076509642327	3
FBtr0074222	FBgn0027521	2760	14.00092	0.308717983541763	1
FBtr0074225	FBgn0052579	1296	279.307210000002	13.1157032509898	2
FBtr0074226	FBgn0260450	2687	1097.67945	24.8612124114825	1
FBtr0074230	FBgn0003416	5678	1439.17266999999	15.4252407774427	1
FBtr0074232	FBgn0004227	3747	2106.97489999997	34.220795874922	2
FBtr0074233	FBgn0004227	2358	1844.72914	47.6105550085851	1
FBtr0074234	FBgn0005411	1527	1925.30702	76.7318014134407	4
FBtr0074236	FBgn0030742	1647	12.15794	0.449242498016537	2
FBtr0074237	FBgn0030740	1801	1776.55849	60.031643661337	2
FBtr0074238	FBgn0004432	1227	16844.16364	835.447812157607	1
FBtr0074240	FBgn0030737	1171	2.00023	0.103953108000742	1
FBtr0074241	FBgn0030734	1477	1367.02039	56.3260029971566	3
FBtr0074242	FBgn0030734	1426	1367.02039	58.3404673399722	1
FBtr0074243	FBgn0030734	1503	1403.5144	56.829302943018	2
FBtr0074244	FBgn0030734	1364	1213.39344	54.1379378536788	4
FBtr0074245	FBgn0052576	1709	153.854110000001	5.47874990904525	2
FBtr0074246	FBgn0040207	3186	387.423520000007	7.40039068897302	3
FBtr0074247	FBgn0040207	3285	402.578040000006	7.45811617499038	2
FBtr0074250	FBgn0000459	3247	0	0	1
FBtr0074251	FBgn0042650	5019	0	0	2
FBtr0074255	FBgn0028397	3639	271.90619	4.54727768544174	1
FBtr0074257	FBgn0030724	1283	473.65552	22.4672740855783	1
FBtr0074258	FBgn0030724	1402	482.90306	20.9616941824625	4
FBtr0074259	FBgn0030724	1361	476.97135	21.3279250028926	2
FBtr0074260	FBgn0030722	997	0	0	1
FBtr0074261	FBgn0004598	5559	1972.12449999999	21.5899726041532	3
FBtr0074262	FBgn0004598	5550	1971.54995999999	21.6186833535031	2
FBtr0074263	FBgn0004598	5593	1963.46320999999	21.3644828984236	5
FBtr0074264	FBgn0004598	5770	1972.11864999999	20.8003989063853	9
FBtr0074265	FBgn0004598	5659	1964.32604999999	21.1245914783486	7
FBtr0074266	FBgn0004598	5653	1962.53575999999	21.1277393454338	6
FBtr0074267	FBgn0004598	5774	1981.14345999999	20.8811100589906	8
FBtr0074268	FBgn0030745	2028	344.727940000001	10.3448207624464	4
FBtr0074269	FBgn0030745	1741	343.727830000001	12.0151822319326	1
FBtr0074270	FBgn0030745	1824	343.472720000001	11.4599270269763	3
FBtr0074271	FBgn0004367	7899	646.616849999983	4.98183501312379	1
FBtr0074272	FBgn0030747	4901	40.3160000000003	0.500618818452994	3
FBtr0074273	FBgn0030748	2356	581.308849999998	15.0157173798306	7
FBtr0074274	FBgn0030748	1829	521.232859999997	17.3433312274212	1
FBtr0074275	FBgn0030748	2285	575.764959999998	15.3346357135844	5
FBtr0074276	FBgn0026575	7876	3117.28621999997	24.0871495546454	1
FBtr0074278	FBgn0030753	2186	1012.95104	28.2002354211755	2
FBtr0074279	FBgn0262734	3898	5028.64971000001	78.5098208390739	4
FBtr0074280	FBgn0262734	3895	5018.74188000001	78.4154853426366	5
FBtr0074281	FBgn0262734	2640	4329.47585999999	99.8035139434816	1
FBtr0074282	FBgn0030759	1058	536.712790000001	30.8724228438666	1
FBtr0074283	FBgn0267384	1435	812.247260000001	34.4469512777404	1
FBtr0074284	FBgn0061200	7843	5068.02206000006	39.3251799358101	1
FBtr0074285	FBgn0025743	3269	986.573759999996	18.3666130610762	1
FBtr0074286	FBgn0026181	7190	3516.73616999999	29.7663329131849	4
FBtr0074287	FBgn0030764	1499	9.06762000000005	0.368134157650495	1
FBtr0074288	FBgn0030763	1406	2.00007	0.0865713742969351	1
FBtr0074289	FBgn0030761	3361	343.302729999999	6.21617427043748	3
FBtr0074290	FBgn0015615	4020	1707.25107000001	25.8455499316402	1
FBtr0074292	FBgn0267912	3052	1041.29951	20.7637394990336	1
FBtr0074293	FBgn0267912	6837	1324.67662999999	11.7912197016013	3
FBtr0074294	FBgn0011826	3253	1205.09202	22.5450178856238	1
FBtr0074295	FBgn0011742	2219	2347.66276	64.3862076083812	2
FBtr0074296	FBgn0030757	3613	311.437690000002	5.24587145907341	1
FBtr0074297	FBgn0030756	1628	1.21582	0.0454495219407387	1
FBtr0074298	FBgn0264255	6849	2.82345	0.0250880768846551	50
FBtr0074299	FBgn0264077	2449	6.36873	0.158262670346825	1
FBtr0074300	FBgn0261609	1200	3620.55509	183.615081964566	1
FBtr0074301	FBgn0030752	1261	1483.37747	71.5897801656597	1
FBtr0074302	FBgn0030749	1233	452.323669999998	22.3254733225213	1
FBtr0074303	FBgn0030749	1731	488.774069999998	17.1840499743723	4
FBtr0074304	FBgn0030746	3518	11.00081	0.190301961880415	1
FBtr0074305	FBgn0010416	2297	1350.88113	35.7907316791737	2
FBtr0074306	FBgn0030744	1406	388.027009999999	16.795427920038	5
FBtr0074307	FBgn0030744	1594	455.228099999999	17.3802164926828	3
FBtr0074308	FBgn0030744	1608	456.532959999999	17.2782808874143	4
FBtr0074309	FBgn0030744	1380	401.53451	17.7075398259014	2
FBtr0074310	FBgn0030744	1340	402.83937	18.2953847293804	1
FBtr0074311	FBgn0010412	620	26095.23381	2561.43854034895	1
FBtr0074312	FBgn0010412	642	26107.30772	2474.80791830371	2
FBtr0074313	FBgn0010412	925	26164.43617	1721.4090603583	4
FBtr0074314	FBgn0030766	4471	436.565450000007	5.94236233645791	1
FBtr0074315	FBgn0052573	1782	28.1302100000001	0.960682128140028	2
FBtr0074318	FBgn0261245	2271	0.13727	0.00367851843039629	1
FBtr0074321	FBgn0030776	895	0.17649	0.0120008361051668	1
FBtr0074322	FBgn0030780	2996	1.1961	0.0242962987016364	1
FBtr0074324	FBgn0052572	2264	1.00016	0.0268848424576016	1
FBtr0074325	FBgn0052571	1366	0	0	1
FBtr0074326	FBgn0052570	1034	0	0	1
FBtr0074329	FBgn0052574	1354	0.9999	0.044941994358951	1
FBtr0074330	FBgn0030786	973	937.567020000001	58.6413444574333	1
FBtr0074331	FBgn0030788	1669	932.278149999993	33.9941045579103	1
FBtr0074332	FBgn0030790	1950	974.984139999998	30.4282780836072	1
FBtr0074333	FBgn0030792	942	977.44508	63.1474618180195	1
FBtr0074334	FBgn0030794	2027	147.857240000001	4.4391853981144	1
FBtr0074335	FBgn0030795	2190	50.8474600000004	1.41299161728931	1
FBtr0074336	FBgn0030796	3129	9258.77749999999	180.07877235215	6
FBtr0074337	FBgn0030796	3022	9579.36089999999	192.910786809929	3
FBtr0074338	FBgn0030796	2892	9443.81692	198.730125769683	1
FBtr0074339	FBgn0030799	1283	416.210460000001	19.7424374619442	1
FBtr0074341	FBgn0030801	1080	122.38923	6.89658167491111	1
FBtr0074342	FBgn0030803	1700	347.657210000002	12.4456262884438	2
FBtr0074343	FBgn0030804	639	0	0	1
FBtr0074344	FBgn0027556	3472	5.39270000000001	0.0945237583361631	1
FBtr0074345	FBgn0027556	3410	3.15704	0.0563430226956158	3
FBtr0074346	FBgn0053252	819	0	0	1
FBtr0074347	FBgn0030802	729	638.9236	53.3378908806641	2
FBtr0074348	FBgn0030800	1707	404.023640000001	14.4041519059808	1
FBtr0074349	FBgn0030798	4925	53.0050000000004	0.654975478560826	1
FBtr0074350	FBgn0024941	2777	0.6	0.0131489116564562	1
FBtr0074351	FBgn0030797	1392	167.57448	7.32627273316847	2
FBtr0074352	FBgn0030793	1329	664.688529999998	30.4374062209712	1
FBtr0074353	FBgn0030791	2545	899.084129999994	21.4994317894719	3
FBtr0074354	FBgn0030791	1960	935.255739999999	29.0394741468847	1
FBtr0074355	FBgn0030789	1599	743.577910000003	28.3003920882636	1
FBtr0074356	FBgn0030787	1834	376.031970000001	12.4778533018554	1
FBtr0074357	FBgn0001250	5724	430.735940000008	4.5795828673377	3
FBtr0074359	FBgn0027528	3661	8.79317999999995	0.146170815996131	2
FBtr0074361	FBgn0030777	813	0	0	1
FBtr0074362	FBgn0030775	891	0	0	2
FBtr0074363	FBgn0030774	1263	0	0	1
FBtr0074364	FBgn0030773	964	0	0	1
FBtr0074365	FBgn0259923	2444	82.9900199999995	2.06651758157534	1
FBtr0074366	FBgn0259923	2750	85.2426399999995	1.88642105269213	3
FBtr0074367	FBgn0259923	2582	85.2426399999995	2.00916262389751	2
FBtr0074368	FBgn0259923	2919	85.4191299999995	1.78088339952638	6
FBtr0074369	FBgn0259923	2915	85.4191299999995	1.7833271503319	4
FBtr0074370	FBgn0259923	2896	84.8308299999995	1.7826644160349	5
FBtr0074371	FBgn0259923	2433	70.9082399999996	1.77365453590182	7
FBtr0074372	FBgn0000152	2575	482.47548	11.4028247666966	1
FBtr0074373	FBgn0030770	681	0.05883	0.00525734131870987	1
FBtr0074375	FBgn0015336	3429	0.13727	0.00243625411356955	1
FBtr0074376	FBgn0030768	1729	578.956639999997	20.3781841632908	1
FBtr0074377	FBgn0261791	483	881.65597	111.087823712792	2
FBtr0074381	FBgn0030813	2013	137.12943	4.14573304032408	1
FBtr0074382	FBgn0030814	1838	0	0	1
FBtr0074383	FBgn0030816	2433	98.1057599999996	2.4539563557366	1
FBtr0074384	FBgn0030817	2087	1.00011	0.0291635076409699	5
FBtr0074385	FBgn0030817	1920	1.00011	0.0317001252326584	2
FBtr0074386	FBgn0260748	5088	5290.14558999999	63.2754086491977	6
FBtr0074387	FBgn0260747	997	3616.36371	220.745257026918	1
FBtr0074388	FBgn0000163	11772	930.965689999988	4.81280049372883	1
FBtr0074389	FBgn0030824	814	0	0	1
FBtr0074390	FBgn0052564	1448	2.00022	0.0840666304512488	1
FBtr0074391	FBgn0052563	567	0	0	1
FBtr0074392	FBgn0265267	1497	1.4286	0.0580768806828453	1
FBtr0074393	FBgn0030828	1382	0	0	2
FBtr0074394	FBgn0030829	612	0	0	2
FBtr0074400	FBgn0003057	729	0	0	2
FBtr0074402	FBgn0030826	630	0	0	1
FBtr0074403	FBgn0030823	1630	0.29415	0.0109823602393909	1
FBtr0074404	FBgn0028974	5073	1763.91059	21.1605105611156	1
FBtr0074405	FBgn0016080	2852	470.646590000003	10.0429160433241	1
FBtr0074406	FBgn0002590	864	51873.38338	3653.80419128941	2
FBtr0074410	FBgn0065032	673	664.59951	60.0979128215684	1
FBtr0074411	FBgn0030815	4356	0.97705	0.0136503364171843	1
FBtr0074412	FBgn0030812	4532	3537.1718	47.4985869243044	3
FBtr0074415	FBgn0030809	6383	4114.60746999997	39.2299724044115	2
FBtr0074416	FBgn0030807	508	2.0002	0.239620597918279	1
FBtr0074417	FBgn0030806	1786	322.850410000002	11.0010547118412	1
FBtr0074418	FBgn0030805	1866	311.326710000001	10.1535796415671	1
FBtr0074425	FBgn0030838	1664	1569.51594	57.4019763818137	1
FBtr0074427	FBgn0030838	1943	1735.21743	54.3494980795715	3
FBtr0074428	FBgn0030838	1995	1738.5906	53.0357682292941	4
FBtr0074429	FBgn0004854	3102	0.17649	0.00346252363446946	1
FBtr0074430	FBgn0011758	2719	0	0	2
FBtr0074431	FBgn0030839	2138	395.394410000002	11.254786501793	1
FBtr0074432	FBgn0030839	1969	357.035910000001	11.0352104408931	2
FBtr0074436	FBgn0030841	2647	5.00024	0.114961215109265	1
FBtr0074437	FBgn0030840	1875	0.27454	0.00891084304579198	1
FBtr0074438	FBgn0040877	1165	0	0	1
FBtr0074439	FBgn0027602	3614	1421.52247	23.9375675909941	1
FBtr0074440	FBgn0027602	4145	1429.95309	20.9947976162351	3
FBtr0074441	FBgn0024238	3387	19138.47354	343.879697685999	1
FBtr0074442	FBgn0024238	3269	16913.67575	314.874518800053	3
FBtr0074443	FBgn0024238	3236	16925.53481	318.308564662615	2
FBtr0074444	FBgn0030837	677	2.00013	0.179797642118549	1
FBtr0074445	FBgn0030836	712	0	0	2
FBtr0074446	FBgn0030834	1071	800.79681	45.503761713003	1
FBtr0074447	FBgn0030833	3572	374.149770000001	6.37453440154033	1
FBtr0074448	FBgn0030847	2360	15.0013300000001	0.386840734019411	1
FBtr0074449	FBgn0030847	2255	14.0012200000001	0.377862479751267	2
FBtr0074451	FBgn0026313	4500	1213.64325999999	16.4131890365751	1
FBtr0074452	FBgn0030853	1064	939.167890000001	53.7175311813293	2
FBtr0074453	FBgn0030855	2647	1057.75426	24.318975692487	1
FBtr0074454	FBgn0250788	7671	16563.59485	131.406562044202	1
FBtr0074455	FBgn0026192	3032	1499.03952	30.0883465432232	2
