geno_pos	Kronja_mature_oocyte	Kronja_activated_egg	Samuels_GSC_AHS0	Samuels_GSC_AHS0.5	Samuels_GSC_AHS5	Samuels_GSC_AHS9	Samuels_GSC_AHS18	Samuels_GSC_AHS28	Samuels_GSC_AHS38	Douka_S2_UTD2	dmel_em_0_2h	dmel_em_2_6h	dmel_em_6_12h	dmel_em_12_24h	dmel_larva	dmel_pupa	dmel_female_body	dmel_male_body	dmel_female_head	dmel_male_head	Dunn_em02	sum	group
2R_14592335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14592344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14592378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14592382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14592386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14592390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14592433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14604199	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	14	group3
2R_14606247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14606234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14618012	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	group2
2R_14618004	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	group1
2R_14617982	0	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0	1	13	group3
2R_14617946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14617880	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	4	group2
2R_14658713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14678128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14675221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14713460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14713454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14713401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14744185	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	4	group2
2R_14744179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14744173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14744167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14752897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14756237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14756086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14756069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14769375	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	19	group3
2R_14769278	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	9	group3
2R_14768367	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	17	group3
2R_14768118	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1	1	10	group3
2R_14768110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14768099	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	13	group3
2R_14770929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14771134	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	group1
2R_14771167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14771184	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	3	group2
2R_14771207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14771270	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	group1
2R_14771276	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	group2
2R_14797014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14796998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	group1
2R_14845707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14845692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14845488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14848323	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
2R_14852648	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	6	group2
2R_14855025	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	6	group2
2R_14855017	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	18	group3
2R_14855498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14858636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14860724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14870937	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	6	group2
2R_14871491	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	group2
2R_14871689	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	group1
2R_14881331	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	4	group2
2R_14898344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14898349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14899214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14899259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14899378	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	group1
2R_14899456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14899486	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	11	group3
2R_14903805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14907936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	group1
2R_14907881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14907846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14907806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14907795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14907787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14907707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14907662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14907463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14907424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14907273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	group1
2R_14907252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14907214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14912104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14917208	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	3	group2
2R_14917189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14917181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14917105	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	group1
2R_14917069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14917058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14928348	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	group1
2R_14928055	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	5	group2
2R_14926731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14926705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14926499	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	3	group2
2R_14926496	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	group1
2R_14926480	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	3	group2
2R_14926438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14933057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14934857	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	7	group3
2R_14933558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14935752	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	7	group3
2R_14935778	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	5	group2
2R_14935807	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	6	group2
2R_14935834	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	8	group3
2R_14935882	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	4	group2
2R_14935949	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	6	group2
2R_14935955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14935961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14935966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14935971	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	4	group2
2R_14936008	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	5	group2
2R_14958335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14962888	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	8	group3
2R_14962818	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	6	group2
2R_14962814	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	group1
2R_14962785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14963499	0	0	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	0	13	group3
2R_14963626	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	6	group2
2R_14963691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14963710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14963846	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	group1
2R_14965792	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
2R_14965818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14965842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14965894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	group1
2R_14965933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	group1
2R_14965997	1	0	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1	1	0	14	group3
2R_14975935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14975948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14981359	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	18	group3
2R_14981432	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	group1
2R_14981443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	group1
2R_14981497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_14981643	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	9	group3
2R_14981677	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	group1
2R_14993820	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	group1
2R_15011549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15011615	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	8	group3
2R_15011627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15115481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	group1
2R_15115683	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	10	group3
2R_15129137	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	4	group2
2R_15155624	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	group1
2R_15155698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	group1
2R_15155786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15163928	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	group1
2R_15163988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15185168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	group1
2R_15201097	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	7	group3
2R_15201263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15201323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15201482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15201490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15201540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15201551	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	11	group3
2R_15201566	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	4	group2
2R_15201578	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	group1
2R_15213634	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	group1
2R_15213622	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	5	group2
2R_15216220	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	4	group2
2R_15218379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15241569	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	group2
2R_15241462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15241351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	group1
2R_15241280	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
2R_15239766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15239663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15239578	1	0	1	1	1	0	0	1	1	0	0	1	1	0	0	1	0	0	1	1	0	11	group3
2R_15248842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15248875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	group1
2R_15248889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15248896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15249267	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
2R_15249286	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	7	group3
2R_15286567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15291284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15291096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15291002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15308975	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	group2
2R_15307081	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	10	group3
2R_15307063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15307038	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	17	group3
2R_15292852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	group1
2R_15309266	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
2R_15307227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15311091	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	4	group2
2R_15311568	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	10	group3
2R_15311752	1	1	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	14	group3
2R_15322157	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	4	group2
2R_15322062	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	9	group3
2R_15322549	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	group1
2R_15322627	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	8	group3
2R_15322636	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
2R_15322665	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	19	group3
2R_15323134	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	group1
2R_15323464	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	1	1	1	16	group3
2R_15323468	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	18	group3
2R_15323027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15331465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15331480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15340488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15340499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15340563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15340579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15340601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15350272	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	group1
2R_15350378	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	group1
2R_15350413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15350430	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	group1
2R_15350483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15350509	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	5	group2
2R_15356859	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	5	group2
2R_15356865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	group2
2R_15380902	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	5	group2
2R_15380811	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	3	group2
2R_15380707	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	group1
2R_15380844	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	group2
2R_15381419	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	16	group3
2R_15381588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15381646	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	1	11	group3
2R_15383085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15401114	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	group1
2R_15401383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15401415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15401527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15401550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15401556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15401590	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	group1
2R_15401668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15401871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15402134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15402152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15402252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15402323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15409623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15409631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15409722	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	group1
2R_15409739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15409755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15409785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15409878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15409889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	group1
2R_15409915	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	3	group2
2R_15410059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15410131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15410207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15410239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	group1
2R_15410263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15410382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	3	group2
2R_15410395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15410488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	group1
2R_15415148	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	3	group2
2R_15415162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	group1
2R_15415494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	group1
2R_15415501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
2R_15415517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	group1
2R_15415539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
